品种,批发市场,最低价格,最高价格,平均价格,发布时间
白萝卜,新疆兵团农二师库尔勒市孔雀农副...,￥1.75,￥2.50,￥2.12,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,山东滕州蔬菜批发市场,￥0.10,￥0.90,￥0.25,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,贵阳农产品物流园,￥0.40,￥0.50,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,福建福鼎闽浙边界农贸中心市场,￥0.60,￥1.10,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,沈阳盛发菜果批发有限公司,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,通海县金山蔬菜批发市场,￥0.75,￥1.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,浙江金华农产品批发市场,￥0.00,￥0.00,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,浙中农副产品物流中心,￥0.25,￥1.00,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,北京新发地批发市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,甘肃酒泉春光农产品市场有限责任...,￥1.00,￥1.20,￥1.10,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,海口市菜篮子江楠农产品批发市场,￥0.00,￥0.00,￥0.93,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,江西永丰县农产品批发中心市场,￥0.00,￥0.00,￥0.40,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,甘肃庆阳市西郊蔬菜瓜果批发市场,￥0.65,￥0.80,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,甘肃定西市安定区马铃薯综合交易...,￥0.75,￥1.00,￥0.87,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,晋城市绿盛农工商实业有限公司农...,￥0.80,￥0.80,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,重庆双福国际农贸城,￥0.40,￥0.70,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,潜江市四季友农产品市场,￥0.70,￥0.80,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,江苏丰县农林局,￥0.40,￥0.80,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,湖南长沙马王堆农产品股份有限公司,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,红星实业集团有限公司红星农副产...,￥0.50,￥1.00,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,山西阳泉蔬菜瓜果批发交易市场,￥0.00,￥0.00,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,浙江省嘉善县浙北果蔬批发交易中心,￥0.80,￥1.10,￥0.95,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,石家庄国际农产品批发交易中心,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,兰州国际高原夏菜副食品采购中心,￥0.54,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,北园春农贸批发市场,￥1.15,￥2.15,￥1.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,安徽六安市裕安区紫竹林农产品批...,￥0.40,￥0.90,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,宁夏四季鲜农产品综合批发市场,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,江苏宜兴蔬菜副食品批发市场,￥0.70,￥1.00,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,浙江宁波市蔬菜副食品批发交易市场,￥0.65,￥0.95,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,新疆绿珠九鼎农产品经营管理有限...,￥0.00,￥0.00,￥1.40,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,江苏凌家塘农副产品批发市场,￥0.40,￥0.80,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,河北馆陶金凤禽蛋批发市场,￥0.70,￥0.70,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,新疆乌鲁木齐凌庆蔬菜果品有限公司,￥0.90,￥0.95,￥0.92,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,南昌深圳农产品中心批发市场有限...,￥0.50,￥0.90,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,山西晋城绿欣农产品批发市场,￥0.90,￥1.00,￥0.95,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,哈尔滨哈达农副产品股份有限公司,￥0.90,￥1.00,￥0.95,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,甘肃陇西清吉洋芋批发市场,￥1.60,￥1.70,￥1.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,河北三河市建兴农副产品批发市场,￥0.00,￥0.00,￥0.47,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,广西新柳邕农产品批发市场有限公司,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,甘肃武威昊天农产品交易市场,￥0.90,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,天津市金钟蔬菜批发市场,￥0.70,￥1.00,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,甘肃邦农农产品批发市场,￥0.80,￥1.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,成都市农产品中心批发市场,￥0.40,￥0.60,￥0.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,内蒙古呼和浩特市东瓦窑农副产品...,￥0.80,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,新疆兵团农五师三和农副产品综合...,￥1.25,￥0.00,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,天津西青当城无公害农副产品批发...,￥0.60,￥0.70,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,新疆通汇蔬菜瓜果批发市场,￥0.50,￥1.50,￥1.25,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,浙江杭州农副产品物流中心,￥0.00,￥0.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,上海农产品中心批发市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,合肥周谷堆农产品批发市场,￥0.70,￥1.00,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,南京农副产品物流中心,￥0.80,￥0.90,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,山东滨州市滨城区(六街)鲁北无...,￥0.00,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,甘肃武山县蔬菜事业管理局,￥1.10,￥1.20,￥1.15,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,河北乐亭冀东果菜批发市场,￥1.50,￥1.50,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,湖北武汉白沙洲农副产品大市场,￥0.25,￥0.40,￥0.32,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,云南昆明呈贡龙城农产品经营股份...,￥1.00,￥1.15,￥1.07,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,襄阳市洪沟农副产品有限公司,￥0.00,￥0.00,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,呼和浩特市美通首府无公害农产品...,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,安徽省淮北市中瑞农产品批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,鄂尔多斯市万家惠农贸市场,￥0.80,￥1.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,南宁农产品交易中心,￥1.00,￥2.50,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,宁夏海吉星国际农产品物流有限公司,￥0.00,￥0.00,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,佛山中南农产品交易中心,￥0.35,￥0.95,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,吴忠市鑫鲜农副产品市场有限公司,￥0.60,￥1.70,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,海南凤翔蔬菜批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,新疆克拉玛依农副产品批发市场,￥1.25,￥1.50,￥1.37,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,西安市朱雀农产品交易中心,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,山西长治市紫坊农产品综合交易市场,￥0.90,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,四川南充川北农产品批发市场,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,湖南吉首蔬菜批发市场,￥0.40,￥0.50,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,辽宁鞍山宁远农产品批发市场,￥0.70,￥1.00,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,苏州市南环桥农副产品批发市场,￥0.40,￥0.50,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,广州江南果菜批发市场有限责任公司,￥0.35,￥0.75,￥0.64,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,成都龙泉聚和（国际）果蔬交易中心,￥0.50,￥1.50,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,云南昆明王旗营蔬菜批发市场,￥0.00,￥0.00,￥0.35,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,绵阳市高水农副产品批发有限公司,￥0.00,￥0.00,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,甘肃天水市瀛池果菜批发市场,￥1.00,￥1.50,￥1.30,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,浙江嘉兴蔬菜批发交易市场,￥0.52,￥0.69,￥0.61,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,青岛黄河路农产品批发市场,￥0.90,￥0.90,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,包头市友谊蔬菜批发市场,￥1.00,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,湖北省洪湖农贸市场,￥0.50,￥1.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,安徽天长市永福农副产品批发市场,￥0.60,￥0.70,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,青藏高原农副产品集散中心,￥0.70,￥0.80,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,邵阳市江北农产品批发大市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,广东汕头农副产品批发中心市场,￥0.60,￥0.90,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,洛阳宏进农副产品批发市场,￥1.00,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,北京顺鑫石门农产品批发市场,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,江苏联谊农副产品批发市场,￥0.50,￥1.50,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,江西九江浔阳蔬菜批发大市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,安徽亳州市农产品有限责任公司,￥0.00,￥0.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,上海市江桥批发市场经营管理有限...,￥0.55,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,河北怀来县京西果菜批发市场,￥0.80,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,咸阳新阳光西北农副产品交易中心,￥0.70,￥0.75,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,天津市南开区红旗农贸综合批发市场,￥0.50,￥0.80,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,中国.寿光农产品物流园,￥0.45,￥0.75,￥0.66,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,蚌埠海吉星农产品物流有限公司,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,天津何庄子鲜活农产品中心批发市场,￥0.70,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,长春海吉星农产品物流有限公司,￥0.60,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,河南万邦国际农产品物流股份有限...,￥0.55,￥0.65,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,天津武清大沙河批发市场,￥0.60,￥1.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西汾阳市晋阳农副产品批发市场,￥0.00,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,青岛城阳蔬菜水产品批发市场,￥0.80,￥1.60,￥1.10,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,遵义金土地绿色产品交易有限公司,￥0.40,￥0.55,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,福建省福州市海峡蔬菜批发市场,￥0.20,￥2.88,￥0.58,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,北京大洋路农副产品批发市场,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,青岛莱西市东庄头蔬菜批发市场服...,￥0.30,￥0.65,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,湖北浠水县城北农产品批发市场,￥0.40,￥0.70,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西运城市蔬菜批发市场,￥0.60,￥1.50,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西太原丈子头农产品物流园（原...,￥0.60,￥0.90,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,辽宁阜新市蔬菜批发市场,￥0.80,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西省太原市河西农产品有限公司,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,安徽阜阳农产品中心批发市场,￥1.00,￥1.50,￥1.25,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,安徽砀山农产品中心惠丰批发市场,￥0.00,￥0.00,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山东淄博市鲁中蔬菜批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,新疆九鼎恒兴蔬菜经营管理有限公司,￥0.75,￥0.90,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,北京岳各庄批发市场,￥0.80,￥1.20,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,吉林白山市星泰批发市场,￥0.00,￥0.00,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,西藏领峰农副产品批发市场,￥1.15,￥2.50,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西临汾尧丰农副产品批发市场,￥0.00,￥0.00,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,河北魏县天仙果菜批发交易市场,￥0.50,￥0.50,￥0.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,张北县坝上蔬菜产业有限公司,￥0.90,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,吉林省辽源市仙城物流园区有限公司,￥1.00,￥1.20,￥1.10,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
